City1,City2,Hexcode1,Hexcode2,Hexcode3,Hexcode4,Hexcode5,Hexcode6,Hexcode7
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"New York City, NY, USA","Charleston, SC, USA",#e76e5b,#a72197,#ffffff,,,,
"Charleston, SC, USA","Charleston, SC, USA",#e76e5b,#a72197,#ffffff,,,,
"Charleston, SC, USA","Buffalo, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"Buffalo, NY, USA","Buffalo, NY, USA",#e76e5b,#a72197,#ffffff,,,,
"Buffalo, NY, USA","Columbia, MD, USA",#e76e5b,#a72197,#ffffff,,,,
"Columbia, MD, USA","Columbia, MD, USA",#e76e5b,#a72197,#ffffff,,,,
"Columbia, MD, USA","Durham, NC, USA",#e76e5b,#a72197,#ffffff,,,,
"Durham, NC, USA","Durham, NC, USA",#e76f5a,#a62098,#ffffff,,,,
"Durham, NC, USA","Saratoga, NY, USA",#e76f5a,#a62098,#ffffff,,,,
"Saratoga, NY, USA","Saratoga, NY, USA",#e76f5a,#a62098,#ffffff,,,,
"Saratoga, NY, USA","Arles, France",#e76f5a,#a62098,#ffffff,,,,
"Arles, France","Arles, France",#e76f5a,#a62098,#ffffff,,,,
"Arles, France","Cannes, France",#e76f5a,#a62098,#ffffff,,,,
"Cannes, France","Cannes, France",#e76f5a,#a62098,#ffffff,,,,
"Cannes, France","Budapest, Hungary",#e76f5a,#a62098,#ffffff,,,,
"Budapest, Hungary","Budapest, Hungary",#e76f5a,#a62098,#ffffff,,,,
"Budapest, Hungary","Helsinki, Finland",#e87059,#a51f99,#ffffff,,,,
"Helsinki, Finland","Helsinki, Finland",#e87059,#a51f99,#ffffff,,,,
"Helsinki, Finland","Gent, Belgium",#e87059,#a51f99,#ffffff,,,,
"Gent, Belgium","Gent, Belgium",#e87059,#a51f99,#ffffff,,,,
"Gent, Belgium","Antwerp, Belgium",#e87059,#a51f99,#ffffff,,,,
"Antwerp, Belgium","Aarhus, Denmark",#e87059,#a51f99,#ffffff,,,,
"Aarhus, Denmark","Aarhus, Denmark",#e87059,#a51f99,#ffffff,,,,
"Aarhus, Denmark","Athens, Greece",#e87059,#a51f99,#ffffff,,,,
"Athens, Greece","Athens, Greece",#e87059,#a51f99,#ffffff,,,,
"Athens, Greece","Prague, Czechoslovak Socialist Republic",#e87059,#a51f99,#ffffff,,,,
"Prague, Czechoslovak Socialist Republic","Prague, Czechoslovak Socialist Republic",#e87059,#a51f99,#ffffff,,,,
"Prague, Czechoslovak Socialist Republic","Bratislava, Czechoslovak Socialist Republic",#e87059,#a51f99,#ffffff,,,,
"Bratislava, Czechoslovak Socialist Republic","Bratislava, Czechoslovak Socialist Republic",#e87059,#a51f99,#ffffff,,,,
"Bratislava, Czechoslovak Socialist Republic","Brno, Czechoslovak Socialist Republic",#e87059,#a51f99,#ffffff,,,,
"Brno, Czechoslovak Socialist Republic","Bucharest, Socialist Republic of Romania",#e87059,#a51f99,#ffffff,,,,
"Bucharest, Socialist Republic of Romania","Bucharest, Socialist Republic of Romania",#e87059,#a51f99,#ffffff,,,,
"Bucharest, Socialist Republic of Romania","Paris, France",#e87059,#a51f99,#ffffff,,,,
"Paris, France","Paris, France",#e87059,#a51f99,#ffffff,,,,
"Paris, France","Paris, France",#e87059,#a51f99,#ffffff,,,,
"Paris, France","Paris, France",#e87059,#a51f99,#ffffff,,,,
"Paris, France","Luxembourg, Luxembourg",#e87059,#a51f99,#ffffff,,,,
"Luxembourg, Luxembourg","Luxembourg, Luxembourg",#e87059,#a51f99,#ffffff,,,,
"Luxembourg, Luxembourg","Warsaw, Poland",#e87059,#a51f99,#ffffff,,,,
"Warsaw, Poland","Warsaw, Poland",#e87059,#a51f99,#ffffff,,,,
"Warsaw, Poland","New York City, NY, USA",#e87059,#a51f99,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97158,#a31e9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97158,#a31e9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97158,#a31e9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97158,#a31e9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97158,#a31e9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97257,#a21d9a,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#e97257,#a21d9a,#ffffff,,,,
"New York City, NY, USA","Washington, D.C., USA",#e97257,#a21d9a,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#e97257,#a21d9a,#ffffff,,,,
"Washington, D.C., USA","Amherst, MA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Amherst, MA, USA","Amherst, MA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Amherst, MA, USA","Boston, MA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Boston, MA, USA","Detroit, MI, USA",#ea7457,#a11b9b,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#ea7457,#a11b9b,#ffffff,,,,
"Detroit, MI, USA","Tulsa, OK, USA",#ea7457,#a11b9b,#ffffff,,,,
"Tulsa, OK, USA","Tulsa, OK, USA",#ea7457,#a11b9b,#ffffff,,,,
"Tulsa, OK, USA","Denver, CO, USA",#ea7457,#a11b9b,#ffffff,,,,
"Denver, CO, USA","Denver, CO, USA",#ea7457,#a11b9b,#ffffff,,,,
"Denver, CO, USA","Berkeley, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Berkeley, CA, USA","Stanford, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Stanford, CA, USA","San Jose, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"San Jose, CA, USA","San Jose, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"San Jose, CA, USA","Los Angeles, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Los Angeles, CA, USA","Portland, OR, USA",#ea7457,#a11b9b,#ffffff,,,,
"Portland, OR, USA","Portland, OR, USA",#ea7457,#a11b9b,#ffffff,,,,
"Portland, OR, USA","Vancouver, British Columbia, Canada",#ea7457,#a11b9b,#ffffff,,,,
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#ea7457,#a11b9b,#ffffff,,,,
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#ea7457,#a11b9b,#ffffff,,,,
"Vancouver, British Columbia, Canada","Philadelphia, PA, USA",#ea7457,#a11b9b,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#eb7556,#a01a9c,#ffffff,,,,
"Philadelphia, PA, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#eb7556,#a01a9c,#ffffff,,,,
"New York City, NY, USA","Tokyo, Japan",#eb7556,#a01a9c,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#eb7655,#9e199d,#ffffff,,,,
"Tokyo, Japan","Yokohama, Japan",#eb7655,#9e199d,#ffffff,,,,
"Yokohama, Japan","Tokyo, Japan",#eb7655,#9e199d,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#eb7655,#9e199d,#ffffff,,,,
"Tokyo, Japan","Kyoto, Japan",#eb7655,#9e199d,#ffffff,,,,
"Kyoto, Japan","Osaka, Japan",#eb7655,#9e199d,#ffffff,,,,
"Osaka, Japan","Osaka, Japan",#eb7655,#9e199d,#ffffff,,,,
"Osaka, Japan","Kobe, Japan",#eb7655,#9e199d,#ffffff,,,,
"Kobe, Japan","Tokyo, Japan",#eb7655,#9e199d,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#eb7655,#9e199d,#ffffff,,,,
"Tokyo, Japan","Montreal, Quebec, Canada",#eb7655,#9e199d,#ffffff,,,,
"Montreal, Quebec, Canada","Montreal, Quebec, Canada",#ec7754,#9d189d,#ffffff,,,,
"Montreal, Quebec, Canada","Saratoga Springs, NY, USA",#ec7754,#9d189d,#ffffff,,,,
"Saratoga Springs, NY, USA","Saratoga Springs, NY, USA",#ec7754,#9d189d,#ffffff,,,,
"Saratoga Springs, NY, USA","Bloomington, IN, USA",#ec7754,#9d189d,#ffffff,,,,
"Bloomington, IN, USA","Bloomington, IN, USA",#ec7754,#9d189d,#ffffff,,,,
"Bloomington, IN, USA","Rochester, NY, USA",#ec7754,#9d189d,#ffffff,,,,
"Rochester, NY, USA","Rochester, NY, USA",#ec7754,#9d189d,#ffffff,,,,
"Rochester, NY, USA","Atlanta, GA, USA",#ec7754,#9d189d,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#ec7754,#9d189d,#ffffff,,,,
"Atlanta, GA, USA","Toronto, Ontario, Canada",#ec7754,#9d189d,#ffffff,,,,
"Toronto, Ontario, Canada","Toronto, Ontario, Canada",#ec7754,#9d189d,#ffffff,,,,
"Toronto, Ontario, Canada","Ottawa, Ontario, Canada",#ec7754,#9d189d,#ffffff,,,,
"Ottawa, Ontario, Canada","Ottawa, Ontario, Canada",#ec7754,#9d189d,#ffffff,,,,
"Ottawa, Ontario, Canada","West Point, NY, USA",#ec7754,#9d189d,#ffffff,,,,
"West Point, NY, USA","West Point, NY, USA",#ed7953,#9c179e,#ffffff,,,,
"West Point, NY, USA","New York City, NY, USA",#ed7953,#9c179e,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7953,#9c179e,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7a52,#9a169f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7a52,#9a169f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7a52,#9a169f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7a52,#9a169f,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ed7a52,#9a169f,#ffffff,,,,
"New York City, NY, USA","Princeton, NJ, USA",#ed7a52,#9a169f,#ffffff,,,,
"Princeton, NJ, USA","Princeton, NJ, USA",#ee7b51,#99159f,#ffffff,,,,
"Princeton, NJ, USA","Columbia, MO, USA",#ee7b51,#99159f,#ffffff,,,,
"Columbia, MO, USA","Columbia, MO, USA",#ee7b51,#99159f,#ffffff,,,,
"Columbia, MO, USA","Milwaukee, WI, USA",#ee7b51,#99159f,#ffffff,,,,
"Milwaukee, WI, USA","Milwaukee, WI, USA",#ee7b51,#99159f,#ffffff,,,,
"Milwaukee, WI, USA","Columbus, OH, USA",#ee7b51,#99159f,#ffffff,,,,
"Columbus, OH, USA","Columbus, OH, USA",#ee7b51,#99159f,#ffffff,,,,
"Columbus, OH, USA","Chicago, IL, USA",#ee7b51,#99159f,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#ee7b51,#99159f,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#ee7b51,#99159f,#ffffff,,,,
"Chicago, IL, USA","Houston, TX, USA",#ee7b51,#99159f,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#ee7b51,#99159f,#ffffff,,,,
"Houston, TX, USA","Austin, TX, USA",#ee7b51,#99159f,#ffffff,,,,
"Austin, TX, USA","Austin, TX, USA",#ee7b51,#99159f,#ffffff,,,,
"Austin, TX, USA","Ann Arbor, MI, USA",#ee7b51,#99159f,#ffffff,,,,
"Ann Arbor, MI, USA","Ann Arbor, MI, USA",#ee7b51,#99159f,#ffffff,,,,
"Ann Arbor, MI, USA","Minneapolis, MN, USA",#ee7b51,#99159f,#ffffff,,,,
"Minneapolis, MN, USA","Minneapolis, MN, USA",#ee7b51,#99159f,#ffffff,,,,
"Minneapolis, MN, USA","Detroit, MI, USA",#ee7b51,#99159f,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#ee7b51,#99159f,#ffffff,,,,
"Detroit, MI, USA","Nashville, TN, USA",#ee7b51,#99159f,#ffffff,,,,
"Nashville, TN, USA","Nashville, TN, USA",#ee7b51,#99159f,#ffffff,,,,
"Nashville, TN, USA","Boston, MA, USA",#ee7b51,#99159f,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#ef7c51,#9814a0,#ffffff,,,,
"Boston, MA, USA","Philadelphia, PA, USA",#ef7c51,#9814a0,#ffffff,,,,
"Philadelphia, PA, USA","Philadelphia, PA, USA",#ef7c51,#9814a0,#ffffff,,,,
"Philadelphia, PA, USA","West Palm Beach, FL, USA",#ef7c51,#9814a0,#ffffff,,,,
"West Palm Beach, FL, USA","West Palm Beach, FL, USA",#ef7c51,#9814a0,#ffffff,,,,
"West Palm Beach, FL, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#ef7c51,#9814a0,#ffffff,,,,
"New York City, NY, USA","Mexico City, Mexico",#ef7e50,#9613a1,#ffffff,,,,
"Mexico City, Mexico","Mexico City, Mexico",#ef7e50,#9613a1,#ffffff,,,,
"Mexico City, Mexico","Bogotá, Colombia",#ef7e50,#9613a1,#ffffff,,,,
"Bogotá, Colombia","Bogotá, Colombia",#ef7e50,#9613a1,#ffffff,,,,
"Bogotá, Colombia","Santiago, Chile",#ef7e50,#9613a1,#ffffff,,,,
"Santiago, Chile","Santiago, Chile",#ef7e50,#9613a1,#ffffff,,,,
"Santiago, Chile","Buenos Aires, Argentina",#ef7e50,#9613a1,#ffffff,,,,
"Buenos Aires, Argentina","Buenos Aires, Argentina",#ef7e50,#9613a1,#ffffff,,,,
"Buenos Aires, Argentina","Buenos Aires, Argentina",#ef7e50,#9613a1,#ffffff,,,,
"Buenos Aires, Argentina","Rio de Janeiro, Brazil",#ef7e50,#9613a1,#ffffff,,,,
"Rio de Janeiro, Brazil","Rio de Janeiro, Brazil",#ef7e50,#9613a1,#ffffff,,,,
"Rio de Janeiro, Brazil","Copenhagen, Denmark",#ef7e50,#9613a1,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f07f4f,#9511a1,#ffffff,,,,
"Copenhagen, Denmark","Hoffman Estates, IL, USA",#f07f4f,#9511a1,#ffffff,,,,
"Hoffman Estates, IL, USA","San Antonio, TX, USA",#f07f4f,#9511a1,#ffffff,,,,
"San Antonio, TX, USA","San Antonio, TX, USA",#f07f4f,#9511a1,#ffffff,,,,
"San Antonio, TX, USA","Tempe, AZ, USA",#f07f4f,#9511a1,#ffffff,,,,
"Tempe, AZ, USA","Tempe, AZ, USA",#f07f4f,#9511a1,#ffffff,,,,
"Tempe, AZ, USA","Los Angeles, CA, USA",#f07f4f,#9511a1,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f07f4f,#9511a1,#ffffff,,,,
"Los Angeles, CA, USA","Vancouver, British Columbia, Canada",#f07f4f,#9511a1,#ffffff,,,,
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada",#f07f4f,#9511a1,#ffffff,,,,
"Vancouver, British Columbia, Canada","Portland, OR, USA",#f0804e,#9410a2,#ffffff,,,,
"Portland, OR, USA","Portland, OR, USA",#f0804e,#9410a2,#ffffff,,,,
"Portland, OR, USA","Seattle, WA, USA",#f0804e,#9410a2,#ffffff,,,,
"Seattle, WA, USA","Seattle, WA, USA",#f0804e,#9410a2,#ffffff,,,,
"Seattle, WA, USA","Berkeley, CA, USA",#f0804e,#9410a2,#ffffff,,,,
"Berkeley, CA, USA","Berkeley, CA, USA",#f0804e,#9410a2,#ffffff,,,,
"Berkeley, CA, USA","New York City, NY, USA",#f0804e,#9410a2,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f1814d,#920fa3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f1814d,#920fa3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f1814d,#920fa3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f1814d,#920fa3,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f1814d,#920fa3,#ffffff,,,,
"New York City, NY, USA","Miami, FL, USA",#f1814d,#920fa3,#ffffff,,,,
"Miami, FL, USA","Miami, FL, USA",#f1834c,#910ea3,#ffffff,,,,
"Miami, FL, USA","Buffalo, NY, USA",#f1834c,#910ea3,#ffffff,,,,
"Buffalo, NY, USA","Buffalo, NY, USA",#f1834c,#910ea3,#ffffff,,,,
"Buffalo, NY, USA","Chicago, IL, USA",#f1834c,#910ea3,#ffffff,,,,
"Chicago, IL, USA","Chicago, IL, USA",#f1834c,#910ea3,#ffffff,,,,
"Chicago, IL, USA","Lincoln, NE, USA",#f1834c,#910ea3,#ffffff,,,,
"Lincoln, NE, USA","Lincoln, NE, USA",#f1834c,#910ea3,#ffffff,,,,
"Lincoln, NE, USA","Madison, WI, USA",#f1834c,#910ea3,#ffffff,,,,
"Madison, WI, USA","Madison, WI, USA",#f1834c,#910ea3,#ffffff,,,,
"Madison, WI, USA","Urbana, IL, USA",#f1834c,#910ea3,#ffffff,,,,
"Urbana, IL, USA","Urbana, IL, USA",#f1834c,#910ea3,#ffffff,,,,
"Urbana, IL, USA","Wilmington, DE, USA",#f1834c,#910ea3,#ffffff,,,,
"Wilmington, DE, USA","Wilmington, DE, USA",#f1834c,#910ea3,#ffffff,,,,
"Wilmington, DE, USA","Detroit, MI, USA",#f2844b,#8f0da4,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#f2844b,#8f0da4,#ffffff,,,,
"Detroit, MI, USA","Boston, MA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Boston, MA, USA","Atlanta, GA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Atlanta, GA, USA","Atlanta, GA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Atlanta, GA, USA","Hershey, PA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Hershey, PA, USA","Hershey, PA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Hershey, PA, USA","Amherst, MA, USA",#f2844b,#8f0da4,#ffffff,,,,
"Amherst, MA, USA","Hartford, CT, USA",#f2844b,#8f0da4,#ffffff,,,,
"Hartford, CT, USA","Hartford, CT, USA",#f2844b,#8f0da4,#ffffff,,,,
"Hartford, CT, USA","New York City, NY, USA",#f2844b,#8f0da4,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f2844b,#8f0da4,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f2844b,#8f0da4,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f3854b,#8e0ca4,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f3854b,#8e0ca4,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f3854b,#8e0ca4,#ffffff,,,,
"New York City, NY, USA","Honolulu, HI, USA",#f3854b,#8e0ca4,#ffffff,,,,
"Honolulu, HI, USA","Honolulu, HI, USA",#f3854b,#8e0ca4,#ffffff,,,,
"Honolulu, HI, USA","Tokyo, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Tokyo, Japan","Kyoto, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Kyoto, Japan","Osaka, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Osaka, Japan","Osaka, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Osaka, Japan","Tokyo, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Tokyo, Japan","Tokyo, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Tokyo, Japan","Yokohama, Japan",#f3854b,#8e0ca4,#ffffff,,,,
"Yokohama, Japan",Hong Kong,#f3854b,#8e0ca4,#ffffff,,,,
Hong Kong,Hong Kong,#f3854b,#8e0ca4,#ffffff,,,,
Hong Kong,"Rome, Italy",#f3854b,#8e0ca4,#ffffff,,,,
"Rome, Italy","Rome, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Rome, Italy","Palermo, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Palermo, Italy","Palermo, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Palermo, Italy","Reggio Emilia, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Reggio Emilia, Italy","Reggio Emilia, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Reggio Emilia, Italy","Nervi, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Nervi, Italy","Nervi, Italy",#f3874a,#8d0ba5,#ffffff,,,,
"Nervi, Italy","Athens, Greece",#f3874a,#8d0ba5,#ffffff,,,,
"Athens, Greece","Athens, Greece",#f3874a,#8d0ba5,#ffffff,,,,
"Athens, Greece","Tel Aviv, Israel",#f3874a,#8d0ba5,#ffffff,,,,
"Tel Aviv, Israel","Tel Aviv, Israel",#f3874a,#8d0ba5,#ffffff,,,,
"Tel Aviv, Israel","Caesarea, Israel",#f3874a,#8d0ba5,#ffffff,,,,
"Caesarea, Israel","Cannes, France",#f3874a,#8d0ba5,#ffffff,,,,
"Cannes, France","Cannes, France",#f3874a,#8d0ba5,#ffffff,,,,
"Cannes, France","Cannes, France",#f3874a,#8d0ba5,#ffffff,,,,
"Cannes, France","Cannes, France",#f3874a,#8d0ba5,#ffffff,,,,
"Cannes, France","Greenvale, NY, USA",#f3874a,#8d0ba5,#ffffff,,,,
"Greenvale, NY, USA","Schenectady, NY, USA",#f48849,#8b0aa5,#ffffff,,,,
"Schenectady, NY, USA","Schenectady, NY, USA",#f48849,#8b0aa5,#ffffff,,,,
"Schenectady, NY, USA","Washington, D.C., USA",#f48849,#8b0aa5,#ffffff,,,,
"Washington, D.C., USA","Washington, D.C., USA",#f48849,#8b0aa5,#ffffff,,,,
"Washington, D.C., USA","East Lansing, MI, USA",#f48849,#8b0aa5,#ffffff,,,,
"East Lansing, MI, USA","East Lansing, MI, USA",#f48849,#8b0aa5,#ffffff,,,,
"East Lansing, MI, USA","Kansas City, MO, USA",#f48849,#8b0aa5,#ffffff,,,,
"Kansas City, MO, USA","Kansas City, MO, USA",#f48849,#8b0aa5,#ffffff,,,,
"Kansas City, MO, USA","New York City, NY, USA",#f48849,#8b0aa5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f48948,#8a09a5,#ffffff,,,,
"New York City, NY, USA","Columbia, MO, USA",#f48948,#8a09a5,#ffffff,,,,
"Columbia, MO, USA","St. Louis, MO, USA",#f58b47,#8808a6,#ffffff,,,,
"St. Louis, MO, USA","St. Louis, MO, USA",#f58b47,#8808a6,#ffffff,,,,
"St. Louis, MO, USA","Houston, TX, USA",#f58b47,#8808a6,#ffffff,,,,
"Houston, TX, USA","Houston, TX, USA",#f58b47,#8808a6,#ffffff,,,,
"Houston, TX, USA","Fort Worth, TX, USA",#f58b47,#8808a6,#ffffff,,,,
"Fort Worth, TX, USA","Fort Worth, TX, USA",#f58b47,#8808a6,#ffffff,,,,
"Fort Worth, TX, USA","San Diego, CA, USA",#f58b47,#8808a6,#ffffff,,,,
"San Diego, CA, USA","San Diego, CA, USA",#f58b47,#8808a6,#ffffff,,,,
"San Diego, CA, USA","Los Angeles, CA, USA",#f58b47,#8808a6,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#ffffff,,,,
"Los Angeles, CA, USA","Los Angeles, CA, USA",#f58c46,#8707a6,#ffffff,,,,
"Los Angeles, CA, USA","Boston, MA, USA",#f58c46,#8707a6,#ffffff,,,,
"Boston, MA, USA","Boston, MA, USA",#f58c46,#8707a6,#ffffff,,,,
"Boston, MA, USA","Tallahassee, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"Tallahassee, FL, USA","Tallahassee, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"Tallahassee, FL, USA","West Palm Beach, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"West Palm Beach, FL, USA","West Palm Beach, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"West Palm Beach, FL, USA","Sarasota, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"Sarasota, FL, USA","Sarasota, FL, USA",#f58c46,#8707a6,#ffffff,,,,
"Sarasota, FL, USA","Columbia, SC, USA",#f58c46,#8707a6,#ffffff,,,,
"Columbia, SC, USA","Columbia, SC, USA",#f58c46,#8707a6,#ffffff,,,,
"Columbia, SC, USA","Detroit, MI, USA",#f58c46,#8707a6,#ffffff,,,,
"Detroit, MI, USA","Detroit, MI, USA",#f58c46,#8707a6,#ffffff,,,,
"Detroit, MI, USA","New York City, NY, USA",#f58c46,#8707a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#ffffff,,,,
"New York City, NY, USA","New York City, NY, USA",#f68d45,#8606a6,#ffffff,,,,
"New York City, NY, USA","Copenhagen, Denmark",#f68d45,#8606a6,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#ffffff,,,,
"Copenhagen, Denmark","Copenhagen, Denmark",#f68f44,#8405a7,#ffffff,,,,
"Copenhagen, Denmark","Parma, Italy",#f68f44,#8405a7,#ffffff,,,,
"Parma, Italy","Parma, Italy",#f68f44,#8405a7,#ffffff,,,,
"Parma, Italy","Modena, Italy",#f68f44,#8405a7,#ffffff,,,,
"Modena, Italy","Lyon, France",#f68f44,#8405a7,#ffffff,,,,
"Lyon, France","Carcassonne, France",#f68f44,#8405a7,#ffffff,,,,
"Carcassonne, France","Carpentras, France",#f68f44,#8405a7,#ffffff,,,,
"Carpentras, France","Jerusalem, Israel",#f68f44,#8405a7,#ffffff,,,,
"Jerusalem, Israel","Caesarea, Israel",#f68f44,#8405a7,#ffffff,,,,
"Caesarea, Israel","Caesarea, Israel",#f68f44,#8405a7,#ffffff,,,,
